order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD427229,ID2213981040,2019-08-28,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 1)]",6690,79.46,-37.80200900000001,144.98377,10,6100.46,Winter,False,1.3442,olivia a30 best phone for the buck amazing phone fast delivery,True
ORD195252,ID6197211480,2019-06-15,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 2), ('iStream', 2)]",15760,68.09,-37.81399620000001,144.9329345,10,14252.09,Winter,False,1.2517,i took a couple of pictures with the camera and when i went to view them i can't seem to find the pictures. when i bought my tablet they transferred what i had on my 7in but some of the apps didn't transfer. i'll have to come in and have it explained.other than that i am very pleased with it.,True
ORD372846,ID0287629333,2019-04-10,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Universe Note', 1)]",16670,66.81,-37.8037458,144.95176630000003,0,16736.81,Autumn,True,1.0762,"great phone, no complaints yet like the phone, great display, 512gb is great, snappy processor, stereo speakers sound good if you don't want to pair to a speaker, ablility to add storage a definite plus.",True
ORD194340,ID0312719443,2019-11-24,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,85.22,-37.8007198,144.9623465,5,10630.22,Spring,True,1.891,it's works really well and don't have any issues at all,True
ORD017869,ID1668523150,2019-04-10,nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('pearTV', 2)]",23840,76.96,-37.8132601,144.9447895,15,20340.96,Autumn,True,0.2108,only problem is that it's at&t unlocked and the mobile hotspot doesn't work but other than that phone is great. phone is as described! looks brand new. only problem is that it's at&t unlocked and the mobile hotspot doesn't work but other than that phone is great.,True
ORD077029,ID3143370319,2019-10-14,Thompson,"[('Olivia x460', 2), ('pearTV', 1)]",8760,72.53,-37.8142222,144.94291069999997,25,6642.53,Spring,False,0.4043,great battery life! i absolutely love this phone! great camera excellent fingerprint sensor. excellent battery life. i can go all day watching videos. i've always loved olivia but this is the best i've had so far.,True
ORD469493,ID0419481484,2019-23-06,Bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",14900,66.67,-37.8179488,144.9905544,0,14966.67,Winter,False,0.9762,the best phone so far to date the phone is amazing.,True
ORD434270,ID4735909079,2019-07-17,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 1)]",20380,63.98,-37.804282,144.9497604,0,16738.98,Winter,True,0.9636,"frustrated and sadly disappointed was really looking forward to updating my old olivia phone, and i was a little disappointed with how many problems i have been having with this phone. turns off randomly, screen doesn't always turn on, along with other frustrations.",False
ORD268922,ID0529204819,2019-06-23,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Alcon 10', 1)]",26020,65.22,-37.8234574,144.9358566,25,19580.22,summer,True,1.5535,malo no sirve,False
ORD451601,ID2241718027,2019-10-20,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('iStream', 2), ('Olivia x460', 1)]",9295,66.68,-37.8116832,145.0120881,10,8432.18,Spring,False,1.4943,don't buy its very low quantity sent in for warranty battery will not charge right.because a crack in the camera lens they will not warranty or repair the device.,False
ORD108244,ID0049492975,2019-10-14,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",28120,76.84,-37.8207194,144.9745305,5,26790.84,Spring,False,0.4976,awesome device!! love this phone!!,True
ORD444735,ID0547568767,2019-10-27,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8080,75.47,144.9865756,-37.81253529999999,10,7347.47,Spring,False,0.8121,"a best basic mobile one of the best basic phone, very handy and convenient",True
ORD476059,ID0501018995,2019-08-16,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Alcon 10', 1)]",11560,69.98,-37.8049443,144.9733423,10,10473.98,Winter,False,1.5557,"very high quality phone compatible with tmobile and other networks on the same band, it's a very high quality phone and works well as a replacement to any of the top us brands. best choice for the pricepoint.",False
ORD182542,ID2766300599,2019-27-12,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",18625,84.13,-37.8018142,144.969824,25,14052.88,Summer,False,1.8681,great product one of the best phones out there,True
ORD309938,ID0581703434,2019-08-21,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Universe Note', 1)]",10605,69.57,-37.8095174,144.92987319999997,10,9614.07,Winter,False,1.5525,very nice so far so good. i've had the phone for a month without any issues. arrived on time in good packaging and all that was needed to go with it. phone was clean and with barely a scratch on it.,True
ORD205217,ID5292513668,2019-06-12,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",6410,63.37,-37.8154936,144.93880890000003,0,6473.37,Winter,True,0.7913,"battery life is terrible. notifications are weak. personal use mainly for text and some calls. notifications are too low, vibrations not felt, sounds are weak. will not hold a charge so charging it everyday.",False
ORD117499,ID1449298229,2019-07-09,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",10725,67.57,-37.8196445,144.9826177,15,9183.82,Winter,False,1.1549,perfect condition! purchased for personal use. phone was in excellent condition. very happy with this purchase!,True
ORD117953,ID0310727772,2019-11-24,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Olivia x460', 2)]",6920,62.67,-37.8100335,144.93596000000005,0,6982.67,Spring,False,2.2399,doesn't understand anything i ask and not very good at answering questions.i am extremely disappointed.,False
ORD139309,ID6167489456,2019-10-24,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",13265,77.46,-37.8140793,144.9601084,10,12015.96,Spring,False,0.9707,good good,True
ORD437211,ID2400284473,2019-05-01,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('pearTV', 1)]",8835,48.49,-37.8198106,144.96503080000005,15,7558.24,Autumn,True,0.4199,"one star damaged item, totally disappointed",False
ORD290346,ID0711357396,2019-12-23,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 2), ('Olivia x460', 1)]",21655,78.74,-37.8068504,144.9595236,15,18485.49,summer,False,1.2728,it's easy to set up and use. there are new features and skills added all the time.,True
ORD189272,ID0581752735,2019-01-11,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('Universe Note', 1)]",14180,103.22,-37.8043941,144.92924519999997,25,10738.22,Summer,True,1.8184,great phone best and cheap great phone,True
ORD281115,ID0247417665,2019-08-26,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",8435,60.26,-37.8175855,144.96892219999995,15,7230.01,Winter,True,0.1252,"s10e brand new works very well, haven't tried the finger print or face rec.",True
ORD466583,ID0844495870,2019-12-16,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",8560,95.21,-37.8195117,144.9526804,25,6515.21,Summer,True,0.9072,"solid phone,no complaints here. this phone came in good packaging and looked new!great value! so far i haven't had a problem with this phone,knock on wood..",False
ORD161987,ID4807112219,2019-29-06,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Alcon 10', 1)]",9530,81.91,-37.7996552,144.93712419999997,0,9611.91,Winter,True,1.6926,great great product,True
ORD222818,ID0245531255,2019-05-30,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",28470,79.73,-37.8120005,144.9654688,15,24279.23,Autumn,True,0.8172,satisfied personal use,False
ORD065908,ID3146808072,2019-04-25,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",25800,79.12,-37.8120724,144.9871468,25,19429.12,Autumn,True,0.6939,"great phone for amazing price! worth the shot! great purchase! works better than my last s7 edge i got from ebay, no issues completely perfect condition! mine was a navy blue not black but i love it! highly recommend this seller.",True
ORD060898,ID3260985583,2019-02-06,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,86.53,-37.7994758,144.9368155,25,2850.28,Summer,True,1.7238,defective this phone is defective with t mobile sim card,False
ORD372210,ID0299026688,2019-08-26,Bakers,"[('Olivia x460', 2), ('pearTV', 2)]",2525,80.04,-37.8049,145.0117458,0,15150.04,Winter,True,1.5592,excellent product my version is not binded to servers! very good!,True
ORD275121,ID2469584356,2019-08-11,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,79.32,144.9878732,-37.7998872,10,4295.82,Winter,True,1.2981,"i so highly recommend that, for the price this is the highest quality phone i've ever owned. i so highly recommend that, for the price, you buy this phone.",True
ORD127446,ID2272188022,2019-08-30,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",12080,78.77,-37.8037783,145.00523959999995,25,9138.77,Winter,False,1.1197,great phone & great price! bought for my son for his birthday. he just loved it. very happy with this purchase & the price i paid.,True
ORD044461,ID6145331908,2019-09-17,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",2885,91.41,-37.80460120000001,144.97458590000005,5,2832.16,Spring,True,1.6195,"wont work in india..crap does not work in india, wasted my $30 ..",True
ORD360792,ID0588197310,2019-08-04,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4680,61.1,-37.8121265,144.9737639,10,4336.1,Winter,True,0.8098,phone is lock it is can't run for digico flex app.,False
ORD056390,ID0638050568,2019-06-18,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",9035,47.97,-37.8183661,144.9663553,15,7727.72,Winter,True,0.2822,"cant activate my provider said that whomever owed this phone first, never paid it off so i can't activate the phone until it's paid off. i'm going to try calling sprint to resolve the problem but this shouldn't have been a problem to begin with",False
ORD462826,ID2207974405,2019-01-05,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",4510,94.71,-37.8028766,144.9482103,5,4379.21,Summer,True,1.0951,"nice phone battery doesn't last as long as my previous lucent phone but it's not bad. size and weight of phone feels good in my hands. had replaced my lucent with an alcon, didn't really like it so returned for another lucent. good phone for the money.",True
ORD129108,ID1905004354,06-02-2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,87.75,-37.8198488,144.9683212,0,5987.75,Summer,True,0.1766,awesome phone very nice phone. the only thing that sucks is the charge port is also the headphone port.,True
ORD297868,ID3115762671,2019-10-29,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",3835,102.56,-37.80577460000001,144.9577387,0,3937.56,Spring,True,1.2125,four stars got this fone for my girlfriends birthday she obsolutely loved it. thanks,True
ORD286878,ID0267349632,2019-11-02,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",9200,76.58,-37.8230779,144.9767343,5,8816.58,Spring,True,0.805,premium minus an nfc chip this feels like a flagship phone. the 720 screen has not been an issue. android one is perfect for my needs. the battery lasts all day!,True
ORD241303,ID2096325806,07-11-2019,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",17830,79.32,-37.8009001,144.953532,15,15234.82,Spring,False,1.4285,this was just an additional one for my other tv. loved it so much use it on the regular tv. easy to set up and fairly easy to navigate. i don’t waste my money on regular tv cable or anything else. this is enough for me as i don’t watch too much tv.,True
ORD438443,ID0227770439,2019-09-25,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",11220,105.51,-37.8013589,144.986982,15,9642.51,Spring,True,1.2045,user friendly and overall great product. camera quality is not the greatest but this is not intended to be used as a camera so i can't complain.,True
ORD303217,ID0583243022,2019-09-16,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",22170,77.31,-37.813207,144.9774926,25,16704.81,winter,False,0.9206,yes good phone thought it was unlocked yes good phone thought it was unlocked tho,True
ORD339722,ID0780918185,2019-09-28,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",16070,79.22,-37.8027121,144.95685790000005,0,16149.22,Spring,False,1.4038,"works great with all the digico stuff, like candle, iassist, etc.",True
ORD113875,ID0387153083,2019-02-23,Thompson,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 2)]",17280,92.23,-37.8048885,144.9522312,15,14780.23,Summer,True,1.1122,five stars perfect. great phone,True
ORD301345,ID0571731102,2019-02-04,Thompson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,62.36,-37.8241345,144.943471,15,2408.36,Summer,False,1.3145,"very used heavy usage , scratches everywhere , even on they screen",False
ORD055469,ID6167489366,2019-03-20,thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('Universe Note', 2)]",21070,63.38,-37.8117889,144.95739319999996,0,21133.38,Autumn,True,0.9133,scam got this phone. but the sim slot never worked. so it fell down accidentally and coz of that i couldn't claim the warranty. seller is a scam.,False
ORD470527,ID0711333659,2019-06-15,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",7970,51.2,-37.8069133,144.9579125,25,6028.7,Winter,True,1.1492,"waste of $ restarts non stop.... won't open apps, sounds like speaker is blown, and works slow with carrier :(",False
ORD200802,ID4735688188,2019-09-05,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",4610,103.19,-37.8034206,144.9491175,10,8689.19,Spring,True,1.0456,really like the phone only one issue it won't auto connect ... really like the phone only one issue it won't auto connect to my wifi .i have to turn it off and back on then will connect. dealing with !!!,True
ORD147120,ID1492145795,2019-09-13,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('pearTV', 2), ('Olivia x460', 1)]",20625,96.72,-37.81311470000001,144.9514063,5,19690.47,Spring,True,0.3846,"my mom had been wanting one for a while, so this was great.",True
ORD325025,ID0575386073,2019-10-21,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2)]",17440,89.96,-37.8203836,144.98423390000005,15,14913.96,Spring,True,1.3064,"phones are pieces of shitt does not work, keeps thinking and thinking for hours",False
ORD156397,ID1283643429,2019-04-20,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",22530,71.26,-37.80029310000001,144.96556769999995,15,19221.76,Autumn,False,0.2108,five stars awesome,True
ORD132447,ID0493051200,2019-03-11,Bakers,"[('pearTV', 2), ('Universe Note', 2)]",19520,78.97,-37.8076532,144.9893385,10,17646.97,summer,True,0.5802,"totally worth it! i've was really cautious about buying this phone, but having this beautiful device in my hand right now makes me not regret my decision. this is day two with the note 8 and i am loving it. looks brand new honestly. i'll be sure to update if i find any issues with it!",True
ORD344077,ID1224854745,2019-10-01,Thompson,"[('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",5640,99.2,-37.81371470000001,144.9402116,0,5739.2,Spring,True,0.6141,very happy! i was nervous to buy a phone online but it's great! i thought i was getting double minutes but when i got the phone it has triple minutes!,True
ORD356192,ID4283908170,2019-08-29,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",8670,64.74,-37.8109494,145.00472340000005,25,6567.24,Winter,False,0.8414,second s7 should have bought tjis one the first time works great brand new just like the old one i had but a lot less coin,True
ORD434559,ID0777775988,2019-04-16,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",7490,79.74,-37.8053499,144.95080280000005,0,7569.74,Autumn,True,0.8789,"versatile use, can watch movies or news.  able to use as remote for vehicle.  or use as a communication hub for the home.  great produc!!!",True
ORD354375,ID0250933603,2019-03-06,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('pearTV', 2)]",22560,82.75,-37.8216741,145.0007409,5,21514.75,Autumn,True,1.3873,four stars great phone battery ok at best,True
ORD405631,ID0250479836,2019-09-16,Bakers,"[('Thunder line', 1), ('pearTV', 1)]",8490,86.55,-37.8111341,145.00646619999995,5,8152.05,Spring,True,0.9961,one star scam watch out,False
ORD200105,ID0746917972,2019-10-11,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,107.32,-37.8245586,144.9848092,15,22666.32,Spring,True,1.4969,baby steps i'm no phone expert. but this is a big jump from my flip-phone to this. i'm still in the learning curve but it seems to have all the bells and whistles it is supposed to have. it seems to work well and keep a fairly good battery life.,True
ORD134581,ID6167440982,2019-10-25,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,59.0,-37.8143923,144.9630777,25,5031.5,Spring,False,0.7368,not as description claimed not as description claims. not verizon compatible.,False
ORD152804,ID6167285777,2019-01-22,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375,76.17,-37.81186829999999,144.95649980000005,10,2213.67,Summer,True,0.8342,phone doesn't work phone sucks no memory no sd card when i tried to change into new device they couldn't get it to work,False
ORD186230,ID0253027659,2019-10-04,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('pearTV', 1)]",12215,78.87,-37.82315820000001,144.9425734,25,7457.46,Spring,False,1.2323,fast delivery my phone was delivered prior to the scheduled date. i received the complete accessories and the handset also thank you for the free adapter!❤,True
ORD286853,ID6167440969,2019-01-31,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,71.52,144.9636282,-37.8152788,25,14419.02,Summer,False,0.6384,wonderful wonderful phones and no complains.,True
ORD063592,ID0746912627,2019-11-30,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Thunder line', 1)]",5635,107.25,-37.82548920000001,144.9846326,10,5178.75,Spring,True,1.5322,five stars thanks good price,True
ORD194834,ID4056156762,2019-02-12,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2), ('Thunder line', 1)]",21580,80.54,-37.8175604,144.93222609999995,25,16265.54,Summer,False,1.4141,"i bought this primarily for reading, but, being a tablet it is able to do so much more! i can listen to music, download movies and check email. i love it! way better than my nook!",False
ORD097397,ID0358732438,2019-05-05,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Candle Inferno', 2)]",16120,67.08,-37.81919179999999,144.9847408,0,8000.47,Autumn,False,1.3374,i bought this candle as a gift for my mother so she could access her facebook account easily. she loves the ease of using it. i have 3 candle tablets in my home and they are used daily. my mother uses hers for email and some light gaming and for watching istream as well. very satisfied.,True
ORD228579,ID1449285238,2019-05-09,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1), ('iStream', 1)]",6685,82.2,-37.816075,144.98384430000004,25,5095.95,Autumn,True,1.2086,"nice!!! they first ship come with an empty box, but digico support answer direct and refund me. so the second time was perfect. thanks for allí.",True
ORD057788,ID2400295348,2019-05-05,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2)]",22660,63.05,-37.8191411,144.9650716,15,19324.05,Autumn,True,0.3986,one star got it and it wpuldnt charge.,False
ORD176289,ID0367098729,2019-10-11,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 2), ('Universe Note', 1)]",32110,85.63,144.96140780000005,-37.7986981,5,30590.13,Spring,False,2.0026,great phone and practically brand new! the phone as an unlocked verizon phone. works like a charm. i did not experience any of the negative things other people have commented on. phone is fast and does everything you expect it too. i'm glad i bought it!,True
ORD380814,ID0589397643,2019-07-25,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Candle Inferno', 1)]",22690,78.17,-37.8125168,144.97400969999995,10,20499.17,Winter,True,0.782,"got lte on t-mobile works great so far. pretty fast,have 6-7 apps running with no issues. battery great. camera is ok. biggest concern for me was will it support 4g lte on t-mobile,it does. streaming data via hotspot without issues:) great deal!",True
ORD160634,ID2180785618,2019-10-20,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940,82.03,-37.8146899,144.9690651,25,6787.03,Spring,True,0.4368,one star no sim card and this was not stated before i bought it.,False
ORD479261,ID6282174090,2019-08-25,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iStream', 2)]",16750,63.32,-37.8233277,144.97807859999998,15,14300.82,Winter,True,0.9164,i did not receive a 64gb-it was again an error-it ... i did not receive a 64gb-it was again an error-it was 32gb-the previous one i purchased was broke-i just kept it- i am very dissatisfied,False
ORD093725,ID0370749848,2019-07-16,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",14700,65.18,-37.8118431,144.9861062,0,14765.18,Winter,False,0.8285,best choose incredible,True
ORD395068,ID4353912827,2019-03-20,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310,71.02,-37.8248177,145.01295349999995,25,4053.52,Autumn,True,2.2695,paid to much very cheap phone,False
ORD149955,ID0145220211,2019-07-23,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",10145,64.71,-37.8167697,144.9581959,0,10209.71,Winter,True,1.019,false advertising! the phone did not work on the verizon network!,True
ORD194553,ID0746912554,2019-02-19,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",7725,83.41,-37.8249648,144.9827805,15,6649.66,Summer,True,1.3624,"i don't like it, i would not recommend this to anyone",True
ORD080290,ID1492410147,2019-05-09,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",16075,82.06,-37.8065909,144.9629864,0,16157.06,Autumn,True,1.4556,loving the s9+ i ordered two phones and they came quick and in perfect condition. did not have any problems activating a verizon straight talk sims card to it. i took a risk even though some reviews looked bad and it paid off. best phone i ever had.,True
ORD211747,ID0302571121,2019-12-05,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",6205,83.36,-37.8023202,144.9789589,15,5357.61,Summer,False,1.6669,it's a good phone but it over heats while you talking on ... it's a good phone but it over heats while you talking on it or charging it.. but i love the features on it.. then it has burned spot i guess while using it..,True
ORD224060,ID3313036363,2019-02-26,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 1)]",11100,67.25,-37.8125569,144.94287130000004,0,11167.25,Summer,True,0.3694,"love it easy to use, really like using it",True
ORD326333,ID6202471307,2019-06-13,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",2455,66.43,-37.8207999,144.97941469999995,0,2521.43,Winter,False,0.9014,value for money its value fir money. go for it.,True
ORD295253,ID6167266644,2019-11-10,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Universe Note', 2), ('Alcon 10', 1)]",21525,104.33,-37.8085511,144.9632138,0,21629.33,Spring,True,1.2493,"awesome i love this phone,it works great, it's fast,and the sleek look is awesome! i love the color. windows phones are awesome!",True
ORD107413,ID2699015965,2019-11-30,Bakers,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,103.94,-37.8016723,144.98492109999995,5,5708.94,Spring,False,1.2965,"okay but... the phone was okay, but the keypad to access voice mail was unresponsive.",True
ORD244110,ID6167247327,2019-11-02,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 1), ('Toshika 750', 1)]",21450,74.83,-37.81634320000001,144.96399119999995,10,19379.83,Spring,False,0.5494,had just the inferno like hd better. more movies and better quality.,True
ORD335723,ID5290706362,2019-12-15,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Thunder line', 2)]",26710,63.87,-37.8082928,144.9766195,15,22767.37,Summer,True,1.3044,"big issues worked fine at first was able to put in sim card but this phone has a bug constantly no service after restarting multiple times, the issue kept going. needed to return it.",False
ORD180572,ID0250933626,2019-03-06,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",12830,84.3,-37.8227393,145.00385930000004,0,12914.3,Autumn,False,1.6087,good phone no complaints about this product!! just got what i was looking for. phone looks nice!,True
ORD141733,ID3144850721,2019-08-30,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 2)]",6210,77.26,144.9808606,-37.8179567,10,5666.26,Winter,True,0.9971,"keep screen clean. battery not drain fast. phone came on time as scheduled. (10/19/19) after use phone few minutes, when shut if off, then turn it on again, the screen show dirty. battery drain fast. it’s ok with cheap phone. thanks.",True
ORD385617,ID5058108338,2019-05-17,Nickolson,"[('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 2)]",21970,77.2,-37.8225968,144.9694677,25,16554.7,spring,True,0.4455,"i need to get some better controls for custom displays and the ability to make my own clock, but that's asking a lot. in general, great device; glad i got it.",True
ORD032108,ID1479897567,2019-01-17,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 1)]",10340,94.96,-37.8203068,144.9577785,25,7849.96,Summer,False,1.0526,"very nice phone, well built. nothing",True
ORD295446,ID2385138108,2019-12-26,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Thunder line', 1)]",16440,98.77,-37.82364329999999,144.98214199999995,15,14072.77,Summer,True,1.2416,"great little phone for the price. this was for my husband. it is somewhat small, but the quality if okay. a good basic phone or back up phone. had no problems activating it with verizon, and it has worked well since.",True
ORD422871,ID0588876900,2019-05-09,Nickolson,"[('iStream', 1), ('iAssist Line', 2)]",4600,66.17,-37.8108724,144.9708767,0,4666.17,Autumn,False,0.8675,"so far so good i've had my xp for a week so far and so far so good. speed it's not blazing but solid, camera is not the best but definitely useable, battery life is decent, and because of android one thankfully no bloatwear",False
ORD279668,ID5472131169,2019-03-02,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,82.16,-37.819972,144.95648219999995,25,12884.66,Autumn,True,1.1594,great balue very clean refurbished phonr,True
ORD340738,ID0846567433,2019-12-11,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",9135,72.4,-37.8214134,144.9692753,0,9207.4,summer,True,0.3147,box only! the cellphone was not found!,False
ORD128801,ID0781149269,2019-02-21,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,96.86,-37.80220900000001,144.9424564,15,9132.36,Summer,False,1.2335,awesome product love the phone,True
ORD136832,ID0579980681,2019-09-15,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('pearTV', 1)]",12450,99.47,-37.8079477,144.9426513,15,10681.97,Spring,True,0.6539,"buena compra todo esta en perfecto estado, muy buen telefono.",True
ORD329896,ID2324025352,2019-15-01,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",12450,72.86,-37.81713060000001,144.95287919999996,5,11900.36,Summer,False,0.7122,impeccable works as advertised out of the box. flawless. thank you.,True
ORD222390,ID4360100209,2019-09-03,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",17885,81.52,-37.8169569,145.0060124,15,15283.77,Spring,False,1.2244,great phone for price! i am loving this phone. it works flawlessly and like new! not one scratch on it. came with olivia charger also. i am very impressed.,True
ORD247186,ID6237546435,2019-01-01,Bakers,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,78.06,-37.80096810000001,145.00359619999998,0,21428.06,Summer,False,1.2454,four stars great phone,True
ORD430930,ID0373643807,2019-12-29,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",10360,102.45,-37.8086589,144.9259279,25,7872.45,Summer,True,1.9122,"olivia best great screen, battery life, and performance.",True
